,CSP_TKE_RS,CSP_TKE_SH,CSP_TKE_BU,CSP_TKE_TR,CSP_TKE_DI,CSP_TKE_SGS,CSP_TKE,CSP_TKE_TEND,CSP_P
706,0.047389247,-7.360178e-06,-3.8599815e-06,0.0,0.0,0.0,0.047389247,-1.8580338e-05,68662.13
707,0.045416,-9.109899e-06,-1.9384415e-05,0.0,0.0,0.0,0.045416,-3.7604215e-05,68662.164
708,0.043366995,-1.014251e-05,-1.6238084e-05,0.0,0.0,0.0,0.043366995,-3.6523103e-05,68662.195
709,0.042129353,-9.8333585e-06,-7.139818e-07,0.0,0.0,0.0,0.042129353,-2.03807e-05,68662.23
710,0.042099893,-6.791248e-06,1.0592385e-05,0.0,0.0,0.0,0.042099893,-2.9901112e-06,68662.266
711,0.04326304,5.2525115e-07,6.5254367e-06,0.0,0.0,0.0,0.04326304,7.575939e-06,68662.3
712,0.045108553,1.0784708e-05,-9.999734e-06,0.0,0.0,0.0,0.045108553,1.1569682e-05,68662.336
713,0.04686741,2.0358322e-05,-2.553727e-05,0.0,0.0,0.0,0.04686741,1.5179374e-05,68662.37
714,0.048270393,2.6121565e-05,-3.0401785e-05,0.0,0.0,0.0,0.048270393,2.1841344e-05,68662.41
715,0.04957908,2.4655084e-05,-2.6968051e-05,0.0,0.0,0.0,0.04957908,2.2342118e-05,68662.44
716,0.050742175,1.4934383e-05,-2.0113048e-05,0.0,0.0,0.0,0.050742175,9.755719e-06,68662.48
717,0.051393982,1.5224605e-06,-7.3409374e-06,0.0,0.0,0.0,0.051393982,-4.2960164e-06,68662.516
718,0.05149357,-9.856878e-06,1.1671107e-05,0.0,0.0,0.0,0.05149357,-8.042649e-06,68662.555
719,0.051114194,-1.6991924e-05,2.5761312e-05,0.0,0.0,0.0,0.051114194,-8.222536e-06,68662.59
720,0.049906243,-2.1194966e-05,2.4407298e-05,0.0,0.0,0.0,0.049906243,-1.7982635e-05,68662.63
721,0.047537424,-2.4451077e-05,1.3068917e-05,0.0,0.0,0.0,0.047537424,-3.583324e-05,68662.68
722,0.044579037,-2.6834317e-05,7.3651804e-06,0.0,0.0,0.0,0.044579037,-4.6303452e-05,68662.73
723,0.042269148,-2.7241227e-05,1.3968257e-05,0.0,0.0,0.0,0.042269148,-4.05142e-05,68662.77
724,0.041103818,-2.5220157e-05,2.2764298e-05,0.0,0.0,0.0,0.041103818,-2.7676017e-05,68662.82
725,0.040231116,-2.1592381e-05,2.0487625e-05,0.0,0.0,0.0,0.040231116,-2.2697137e-05,68662.87
726,0.038552694,-1.7432023e-05,8.470993e-06,0.0,0.0,0.0,0.038552694,-2.6393052e-05,68662.914
727,0.03604578,-1.3152696e-05,1.284114e-06,0.0,0.0,0.0,0.03604578,-2.5021278e-05,68662.96
728,0.033699073,-9.315552e-06,8.182077e-06,0.0,0.0,0.0,0.033699073,-1.0449027e-05,68663.01
729,0.03242227,-6.483655e-06,2.1969316e-05,0.0,0.0,0.0,0.03242227,9.002006e-06,68663.055
730,0.032347158,-3.534442e-06,2.7789169e-05,0.0,0.0,0.0,0.032347158,2.0720285e-05,68663.11
731,0.03298282,1.3703756e-06,1.8931065e-05,0.0,0.0,0.0,0.03298282,2.1671816e-05,68663.16
732,0.033727385,7.6184933e-06,2.1028336e-06,0.0,0.0,0.0,0.033727385,1.733982e-05,68663.2
733,0.03423599,1.173344e-05,-1.0059846e-05,0.0,0.0,0.0,0.03423599,1.3407034e-05,68663.26
734,0.0344998,1.0574007e-05,-9.277748e-06,0.0,0.0,0.0,0.0344998,1.18702665e-05,68663.31
735,0.034741506,4.6631994e-06,2.6223652e-06,0.0,0.0,0.0,0.034741506,1.1948764e-05,68663.36
736,0.035305228,-1.4338854e-06,1.5366752e-05,0.0,0.0,0.0,0.035305228,1.249898e-05,68663.414
737,0.036309842,-2.5616469e-06,1.7621309e-05,0.0,0.0,0.0,0.036309842,1.2498016e-05,68663.46
738,0.037274785,1.9085192e-06,4.940002e-06,0.0,0.0,0.0,0.037274785,8.757041e-06,68663.51
739,0.037474465,7.2295306e-06,-1.50384985e-05,0.0,0.0,0.0,0.037474465,-5.7943726e-07,68663.56
740,0.036878552,9.078904e-06,-2.7087683e-05,0.0,0.0,0.0,0.036878552,-8.929873e-06,68663.625
741,0.036332063,7.705994e-06,-2.2265693e-05,0.0,0.0,0.0,0.036332063,-6.8537047e-06,68663.68
742,0.03642097,4.5784664e-06,-6.409808e-06,0.0,0.0,0.0,0.03642097,2.7471247e-06,68663.734
743,0.036559556,-6.9622115e-07,7.3970696e-06,0.0,0.0,0.0,0.036559556,6.0046277e-06,68663.8
744,0.03583456,-7.583977e-06,1.3282823e-05,0.0,0.0,0.0,0.03583456,-1.8851315e-06,68663.85
745,0.03434632,-1.2560138e-05,1.4349523e-05,0.0,0.0,0.0,0.03434632,-1.0770754e-05,68663.914
746,0.03303615,-1.1758582e-05,1.1975637e-05,0.0,0.0,0.0,0.03303615,-1.1541528e-05,68663.97
747,0.032394428,-3.9576125e-06,1.5682141e-06,0.0,0.0,0.0,0.032394428,-6.347011e-06,68664.02
748,0.031972043,8.327758e-06,-1.7073624e-05,0.0,0.0,0.0,0.031972043,-4.1810745e-07,68664.086
749,0.03134469,1.8800618e-05,-3.231953e-05,0.0,0.0,0.0,0.03134469,5.281705e-06,68664.15
750,0.031012587,2.1424858e-05,-2.9567918e-05,0.0,0.0,0.0,0.031012587,1.3281797e-05,68664.21
751,0.031908095,1.6068641e-05,-7.5610474e-06,0.0,0.0,0.0,0.031908095,2.4576235e-05,68664.27
752,0.03415261,7.896087e-06,1.6538364e-05,0.0,0.0,0.0,0.03415261,3.233054e-05,68664.336
753,0.036438618,1.521262e-06,2.154393e-05,0.0,0.0,0.0,0.036438618,2.4586456e-05,68664.41
754,0.036919065,-2.8948812e-06,5.374508e-06,0.0,0.0,0.0,0.036919065,-4.1525436e-07,68664.47
755,0.03515277,-7.9204465e-06,-1.0338174e-05,0.0,0.0,0.0,0.03515277,-2.6179066e-05,68664.54
756,0.032710653,-1.49241505e-05,-5.389004e-06,0.0,0.0,0.0,0.032710653,-3.5237306e-05,68664.61
757,0.031224154,-2.233901e-05,1.4706825e-05,0.0,0.0,0.0,0.031224154,-2.9971197e-05,68664.67
758,0.03052919,-2.6719703e-05,2.7195028e-05,0.0,0.0,0.0,0.03052919,-2.6244377e-05,68664.734
759,0.029451989,-2.553311e-05,2.0204547e-05,0.0,0.0,0.0,0.029451989,-3.0861673e-05,68664.805
760,0.02773504,-1.9364948e-05,1.6525279e-06,0.0,0.0,0.0,0.02773504,-3.707737e-05,68664.875
761,0.026191434,-1.165167e-05,-1.3927147e-05,0.0,0.0,0.0,0.026191434,-3.723049e-05,68664.94
762,0.025365766,-6.1558385e-06,-1.8337536e-05,0.0,0.0,0.0,0.025365766,-3.0649215e-05,68664.984
763,0.025028747,-4.4355547e-06,-1.1638414e-05,0.0,0.0,0.0,0.025028747,-2.0509524e-05,68665.05
764,0.0249168,-4.97797e-06,-6.4922256e-07,0.0,0.0,0.0,0.0249168,-1.0605163e-05,68665.11
765,0.025190635,-4.6578334e-06,4.363359e-06,0.0,0.0,0.0,0.025190635,-4.952308e-06,68665.17
766,0.026003744,-1.6486713e-06,-1.8022678e-06,0.0,0.0,0.0,0.026003744,-5.0996105e-06,68665.23
767,0.027102988,3.1727727e-06,-1.3661664e-05,0.0,0.0,0.0,0.027102988,-7.3161186e-06,68665.27
768,0.028018916,7.358556e-06,-1.9202218e-05,0.0,0.0,0.0,0.028018916,-4.485106e-06,68665.336
769,0.028662555,9.264684e-06,-1.2840972e-05,0.0,0.0,0.0,0.028662555,5.6883964e-06,68665.4
770,0.029390665,8.754903e-06,-1.9319264e-06,0.0,0.0,0.0,0.029390665,1.557788e-05,68665.46
771,0.030304765,6.900157e-06,2.2501915e-06,0.0,0.0,0.0,0.030304765,1.6050506e-05,68665.516
772,0.031082254,5.3134017e-06,-2.4854057e-06,0.0,0.0,0.0,0.031082254,8.141398e-06,68665.56
773,0.031433508,4.7875583e-06,-8.667158e-06,0.0,0.0,0.0,0.031433508,9.0795857e-07,68665.61
774,0.031287223,5.2368873e-06,-1.0147218e-05,0.0,0.0,0.0,0.031287223,3.265568e-07,68665.664
775,0.030752594,6.305609e-06,-7.3771716e-06,0.0,0.0,0.0,0.030752594,5.2340465e-06,68665.72
776,0.030170536,7.2869016e-06,-3.130422e-06,0.0,0.0,0.0,0.030170536,1.1443381e-05,68665.77
777,0.029969797,7.3712704e-06,1.3252185e-06,0.0,0.0,0.0,0.029969797,1.606776e-05,68665.82
778,0.030261662,5.797465e-06,5.1573647e-06,0.0,0.0,0.0,0.030261662,1.6752294e-05,68665.87
779,0.030616058,2.38957e-06,7.0891533e-06,0.0,0.0,0.0,0.030616058,1.1868293e-05,68665.92
780,0.030479493,-1.2937348e-06,9.031142e-06,0.0,0.0,0.0,0.030479493,6.443673e-06,68665.98
